"LABID","Duplicates","Flags","FIELDID","Animal_ID","Stage_Class","Cruise","Platform","Shipper","Shipper_Organization","Shipped_Date","Received_Date","Collection_Method","Contact_ID","CONTACT_NAME","Organization_ID","Organization","Collector","Collector_Organization","Acknowledgement","Label","LAB","Species_ID","SpCode","SpType","Species_Type","SpName","Genus","Species","CommonName","SubSpecies","Species_Determ_List","USE","Restrict_Description","Date_Collected","YR","MO","DA","Location","City","Island","County","State","Country","Latitude","Latitude_Precision","Latitude_Precision_Unit","Longitude","Longitude_Precision","Longitude_Precision_Unit","OBasin","Ocean_Basin","SEX","Gender_Determination","ACCESSIONDATE","Repository_Numbers","COMMENTS","Record_Creation_Date","Edit_User","Edit_Date"
98724,,,"RWB2010JUL23.02",225923,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","07/23/2010",2010,7,23,,,,,"HAWAII","UNITED STATES OF AMERICA",19.766666,1,"Minute",-156.133333,1,"Minute",1,"North Pacific","U",,8/25/2010 0:00:00,,,5/31/2012 16:25:11,"dan.prosperi",6/10/2022 15:33:43
98725,,,"RWB2010JUL23.03",225924,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","07/23/2010",2010,7,23,,,,,"HAWAII","UNITED STATES OF AMERICA",19.733333,1,"Minute",-156.116666,1,"Minute",1,"North Pacific","U",,8/25/2010 0:00:00,,,5/31/2012 16:25:11,"dan.prosperi",6/10/2022 15:33:43
98726,,,"RWB2010JUL23.04",225925,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","07/23/2010",2010,7,23,,,,,"HAWAII","UNITED STATES OF AMERICA",19.716666,1,"Minute",-156.133333,1,"Minute",1,"North Pacific","U",,8/25/2010 0:00:00,,,5/31/2012 16:25:11,"dan.prosperi",6/10/2022 15:33:43
98727,,,"RWB2010JUL23.05",225926,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","07/23/2010",2010,7,23,,,,,"HAWAII","UNITED STATES OF AMERICA",19.7,1,"Minute",-156.133333,1,"Minute",1,"North Pacific","U",,8/25/2010 0:00:00,,,5/31/2012 16:25:11,"dan.prosperi",6/10/2022 15:33:43
98728,,,"RWB2010JUL23.06",225927,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","07/23/2010",2010,7,23,,,,,"HAWAII","UNITED STATES OF AMERICA",19.683333,1,"Minute",-156.133333,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",8/25/2010 0:00:00,,,5/31/2012 16:25:11,"dan.prosperi",6/10/2022 15:33:43
98729,,,"RWB2010JUL23.07",225928,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","07/23/2010",2010,7,23,,,,,"HAWAII","UNITED STATES OF AMERICA",19.683333,1,"Minute",-156.133333,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",8/25/2010 0:00:00,,,5/31/2012 16:25:11,"dan.prosperi",6/10/2022 15:33:43
98747,,,"RWB2010AUG18.01",225946,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","08/18/2010",2010,8,18,,,,,"HAWAII","UNITED STATES OF AMERICA",19.983333,1,"Minute",-156.05,1,"Minute",1,"North Pacific","U",,8/25/2010 0:00:00,,,5/31/2012 16:25:11,"dan.prosperi",6/10/2022 15:33:43
98748,,,"RWB2010AUG18.02",225947,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","08/18/2010",2010,8,18,,,,,"HAWAII","UNITED STATES OF AMERICA",20,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",8/25/2010 0:00:00,,,5/31/2012 16:25:11,"dan.prosperi",6/10/2022 15:33:43
98749,,,"RWB2010AUG18.03",225948,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","08/18/2010",2010,8,18,,,,,"HAWAII","UNITED STATES OF AMERICA",20,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","U",,8/25/2010 0:00:00,,,5/31/2012 16:25:11,"dan.prosperi",6/10/2022 15:33:43
98750,,,"RWB2010AUG18.04",225949,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","08/18/2010",2010,8,18,,,,,"HAWAII","UNITED STATES OF AMERICA",20,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",8/25/2010 0:00:00,,,5/31/2012 16:25:11,"dan.prosperi",6/10/2022 15:33:43
98751,,,"RWB2010AUG18.05",225950,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","08/18/2010",2010,8,18,,,,,"HAWAII","UNITED STATES OF AMERICA",20,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","U",,8/25/2010 0:00:00,,,5/31/2012 16:25:11,"dan.prosperi",6/10/2022 15:33:43
98752,,,"RWB2010AUG18.06",225951,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","08/18/2010",2010,8,18,,,,,"HAWAII","UNITED STATES OF AMERICA",20,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",8/25/2010 0:00:00,,,5/31/2012 16:25:11,"dan.prosperi",6/10/2022 15:33:43
98753,,,"RWB2010AUG18.07",225952,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","08/18/2010",2010,8,18,,,,,"HAWAII","UNITED STATES OF AMERICA",19.983333,1,"Minute",-156.1,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",8/25/2010 0:00:00,,,5/31/2012 16:25:11,"dan.prosperi",6/10/2022 15:33:43
98754,,,"RWB2010AUG18.08",225953,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","08/18/2010",2010,8,18,,,,,"HAWAII","UNITED STATES OF AMERICA",19.983333,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","U",,8/25/2010 0:00:00,,,5/31/2012 16:25:11,"dan.prosperi",6/10/2022 15:33:43
102501,,,"ZEN100603.01b",226704,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/03/2010",2010,6,3,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.533333,1,"Minute",-162.016666,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102515,,,"ZEN100611.01b",226718,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/11/2010",2010,6,11,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.116666,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102516,,,"ZEN100611.02b",226719,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/11/2010",2010,6,11,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.116666,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102517,,,"ZEN100611.03b",226720,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/11/2010",2010,6,11,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.116666,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102518,,,"ZEN100611.04b",226721,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/11/2010",2010,6,11,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.116666,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102519,,,"ZEN100611.05b",226722,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/11/2010",2010,6,11,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.116666,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102521,,,"ZEN100612.02b",226724,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/12/2010",2010,6,12,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.116666,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102522,,,"ZEN100612.03b",226725,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/12/2010",2010,6,12,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.116666,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,"Sample found on the ground after 48hrs, then placed back into freezer.",5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102523,,,"ZEN100612.04b",226726,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/12/2010",2010,6,12,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.116666,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102524,,,"ZEN100612.05b",226727,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/12/2010",2010,6,12,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.116666,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102525,,,"ZEN100612.06b",226728,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/12/2010",2010,6,12,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.116666,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102529,,,"ZEN100614.01b",226732,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/14/2010",2010,6,14,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.033333,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102531,,,"ZEN100614.03b",226734,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/14/2010",2010,6,14,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.05,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102532,,,"ZEN100614.04b",226735,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/14/2010",2010,6,14,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.05,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102533,,,"ZEN100614.05b",226736,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/14/2010",2010,6,14,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.05,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
102534,,,"ZEN100614.06b",226737,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/14/2010",2010,6,14,,,"Palmyra Atoll",,"U.S. MINOR OUTLYING ISLANDS","UNITED STATES OF AMERICA",5.9,1,"Minute",-162.05,1,"Minute",1,"North Pacific","U",,11/11/2010 0:00:00,,,5/31/2012 16:26:13,"dan.prosperi",6/14/2022 7:42:47
