"LABID","Duplicates","Flags","FIELDID","Animal_ID","Stage_Class","Cruise","Platform","Shipper","Shipper_Organization","Shipped_Date","Received_Date","Collection_Method","Contact_ID","CONTACT_NAME","Organization_ID","Organization","Collector","Collector_Organization","Acknowledgement","Label","LAB","Species_ID","SpCode","SpType","Species_Type","SpName","Genus","Species","CommonName","SubSpecies","Species_Determ_List","USE","Restrict_Description","Date_Collected","YR","MO","DA","Location","City","Island","County","State","Country","Latitude","Latitude_Precision","Latitude_Precision_Unit","Longitude","Longitude_Precision","Longitude_Precision_Unit","OBasin","Ocean_Basin","SEX","Gender_Determination","ACCESSIONDATE","Repository_Numbers","COMMENTS","Record_Creation_Date","Edit_User","Edit_Date"
51127,,,"DSJ050817.01",210475,,"2005-CSCAPE-DSJ",,,,,,"BIOPSY (PROJECTILE)",571,"KARIN FORNEY",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"KAF",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","No external permission needed, but donator requests notification when used.","08/17/2005",2005,8,17,"WEST COAST",,,,,"UNITED STATES OF AMERICA",44.983333,1,"Minute",-124.383333,1,"Minute",1,"North Pacific","U",,1/11/2006 0:00:00,,"When Contact 571 is no longer available, permissions to permanently revert to Contact 394.",5/31/2012 16:12:02,"dan.prosperi",4/10/2024 10:11:22
51128,,,"DSJ050817.02",210476,,"2005-CSCAPE-DSJ",,,,,,"BIOPSY (PROJECTILE)",571,"KARIN FORNEY",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"KAF",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","No external permission needed, but donator requests notification when used.","08/17/2005",2005,8,17,"WEST COAST",,,,,"UNITED STATES OF AMERICA",44.983333,1,"Minute",-124.383333,1,"Minute",1,"North Pacific","U",,1/11/2006 0:00:00,,"When Contact 571 is no longer available, permissions to permanently revert to Contact 394.",5/31/2012 16:12:03,"dan.prosperi",4/10/2024 10:11:22
51129,,,"DSJ050817.03",210477,,"2005-CSCAPE-DSJ",,,,,,"BIOPSY (PROJECTILE)",571,"KARIN FORNEY",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"KAF",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","No external permission needed, but donator requests notification when used.","08/17/2005",2005,8,17,"WEST COAST",,,,,"UNITED STATES OF AMERICA",44.983333,1,"Minute",-124.383333,1,"Minute",1,"North Pacific","U",,1/11/2006 0:00:00,,"When Contact 571 is no longer available, permissions to permanently revert to Contact 394.",5/31/2012 16:12:03,"dan.prosperi",4/10/2024 10:11:22
51130,,,"DSJ050817.04",210478,,"2005-CSCAPE-DSJ",,,,,,"BIOPSY (PROJECTILE)",571,"KARIN FORNEY",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"KAF",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","No external permission needed, but donator requests notification when used.","08/17/2005",2005,8,17,"WEST COAST",,,,,"UNITED STATES OF AMERICA",44.983333,1,"Minute",-124.383333,1,"Minute",1,"North Pacific","U",,1/11/2006 0:00:00,,"When Contact 571 is no longer available, permissions to permanently revert to Contact 394.",5/31/2012 16:12:03,"dan.prosperi",4/10/2024 10:11:22
52455,,,"HYDE060123.01",211573,,,,,,,,"BIOPSY (PROJECTILE)",552,"JOHN HYDE",1,"SWFSC",,,"J. Hyde, Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JRH",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"01/23/2006",2006,1,23,"LA JOLLA, BLACKS BEACH, INSHORE",,,"San Diego","CALIFORNIA","UNITED STATES OF AMERICA",32.95,1,"Minute",-117.366666,1,"Minute",1,"North Pacific","U",,2/1/2006 0:00:00,,,5/31/2012 16:12:24,"dan.prosperi",6/10/2022 15:06:32
52456,,,"HYDE060123.02",211574,,,,,,,,"BIOPSY (PROJECTILE)",552,"JOHN HYDE",1,"SWFSC",,,"J. Hyde, Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JRH",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"01/23/2006",2006,1,23,"LA JOLLA, BLACKS BEACH, INSHORE",,,"San Diego","CALIFORNIA","UNITED STATES OF AMERICA",32.95,1,"Minute",-117.366666,1,"Minute",1,"North Pacific","U",,2/1/2006 0:00:00,,,5/31/2012 16:12:24,"dan.prosperi",6/10/2022 15:06:32
53165,,,"SBMNH2004-24",212224,,,,,,,,"STRANDING",350,"Michelle Berman",10,"Santa Barbara Museum of Natural History",,,"YES, AND NOTIFY OF USE",,"SJC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"10/11/2004",2004,10,11,"LOMPOC, OCEAN PARK BEACH",,,"Santa Barbara","CALIFORNIA","UNITED STATES OF AMERICA",34.683333,1,"Minute",-120.6,1,"Minute",1,"North Pacific","F","Field determination: gonads were examined; carcass was examined and dissected.",3/16/2006 0:00:00,,"Sample use not restricted, but would like to be acknowledeged.",5/31/2012 16:12:35,"dan.prosperi",6/23/2022 14:04:57
53476,,"HI-LONGLINE","LL2012",212288,,,,,,,,"BYCATCH",530,"JAMIE MARCHETTI",456,"NMFS, PACIFIC ISLANDS REGIONAL OFFICE, OBSERVER PROGRAM",,,"Pacific Islands Regional Office Observer Program",,"SJC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","No external permission needed, but donator requests notification when used.","01/17/2006",2006,1,17,"NORTH OF THE ISLANDS",,,,"HAWAII","UNITED STATES OF AMERICA",32.316666,1,"Minute",-157.366666,1,"Minute",1,"North Pacific","U",,3/27/2006 0:00:00,,"SPECIES ID CONFIRMED BY MACMATCH 98% MATCH.  No use restrictions, but would like to be notified of use and purpose - sample use is monitored by the Collection’s Curator and Manager.",5/31/2012 16:12:40,"Alaina.Harmon",4/26/2023 11:38:59
57814,,,"MLMLMM1174",214408,,,,,,,,"STRANDING",543,"JIM HARVEY",7,"Moss Landing Marine Laboratories",,,"Moss Landing Marine Laboratories, CA Stranding Network Participants",,"SJC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"01/31/2005",2005,1,31,"Monterey, Pebble Beach, in front of Seal Rock",,,,"CALIFORNIA","UNITED STATES OF AMERICA",36.583333,1,"Minute",-121.95,1,"Minute",1,"North Pacific","M","Field determination: gonads were examined; carcass was examined and dissected.",9/6/2006 0:00:00,,"Additional Contact:  P.O. BOX 450, TIFFINI BROOKENS-TJBROOKEN@AOL.COM",5/31/2012 16:13:51,"dan.prosperi",6/21/2022 9:17:40
61944,,,"CRC20060730-02",215055,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"KMR",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","07/30/2006",2006,7,30,,,,,"WASHINGTON","UNITED STATES OF AMERICA",47.3,1,"Minute",-124.75,1,"Minute",1,"North Pacific","U",,2/2/2007 0:00:00,,"TODD CHANDLER:510-414-3138",5/31/2012 16:15:00,"dan.prosperi",6/8/2022 7:21:53
61945,,,"CRC20060730-03",215056,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"KMR",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","07/30/2006",2006,7,30,,,,,"WASHINGTON","UNITED STATES OF AMERICA",47.3,1,"Minute",-124.75,1,"Minute",1,"North Pacific","U",,2/2/2007 0:00:00,,"TODD CHANDLER:510-414-3138",5/31/2012 16:15:00,"dan.prosperi",6/8/2022 7:21:53
61948,,,"CRC20060811-01",215059,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"KMR",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","08/11/2006",2006,8,11,,,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.183333,1,"Minute",-118.233333,1,"Minute",1,"North Pacific","U",,2/2/2007 0:00:00,,"TODD CHANDLER:510-414-3138",5/31/2012 16:15:00,"dan.prosperi",6/8/2022 7:21:53
62830,,"HI-LONGLINE","LL2374",215485,,,,,,,,"BYCATCH",530,"JAMIE MARCHETTI",456,"NMFS, PACIFIC ISLANDS REGIONAL OFFICE, OBSERVER PROGRAM",,,"Pacific Islands Regional Office Observer Program",,"SJC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","No external permission needed, but donator requests notification when used.","02/21/2007",2007,2,21,"NORTH OF THE ISLANDS",,,,"HAWAII","UNITED STATES OF AMERICA",30.983333,1,"Minute",-159.016666,1,"Minute",1,"North Pacific","U",,3/20/2007 0:00:00,,"96% MATCH IN MACMATCH, DNA SURV DISTANCE IS 0.0179..  No use restrictions, but would like to be notified of use and purpose - sample use is monitored by the Collection’s Curator and Manager.",5/31/2012 16:15:14,"Alaina.Harmon",4/26/2023 11:38:56
66557,,,"KXD0127",216768,,,,,,,,"STRANDING",398,"STRANDING COORDINATOR ",1,"SWFSC",,,"NMFS, Southwest Fisheries Science Center",,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"06/25/2007",2007,6,25,"SAN CLEMENTE, TOWER 10",,,"Orange","CALIFORNIA","UNITED STATES OF AMERICA",33.416666,1,"Minute",-117.633333,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",7/6/2007 0:00:00,,,5/31/2012 16:16:16,"dan.prosperi",6/8/2022 7:21:53
73404,,,"C 220",219045,,,,,,,,"STRANDING",383,"Barbie Halaska",4,"The Marine Mammal Center",,,"The Marine Mammal Center, Sausalito, CA",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"11/25/2006",2006,11,25,"FANSHELL BEACH",,,"Monterey","CALIFORNIA","UNITED STATES OF AMERICA",,,,,,,1,"North Pacific","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",2/27/2008 0:00:00,,,5/31/2012 16:18:09,"dan.prosperi",6/14/2022 10:00:08
73679,,"HI-LONGLINE","LL2670-120403",219118,,,,,,,,"BYCATCH",530,"JAMIE MARCHETTI",456,"NMFS, PACIFIC ISLANDS REGIONAL OFFICE, OBSERVER PROGRAM",,,"Pacific Islands Regional Office Observer Program",,"SJC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","No external permission needed, but donator requests notification when used.","12/24/2007",2007,12,24,"CENTRAL PACIFIC, SW OF HAWAIIAN ISLANDS",,,,"HAWAII","UNITED STATES OF AMERICA",18.183333,1,"Minute",-160.716666,1,"Minute",1,"North Pacific","U",,3/21/2008 0:00:00,,"SAMPLE ARRIVED IN DRY SALT, TRANSFERRED TO DMSO BY ARC..  No use restrictions, but would like to be notified of use and purpose - sample use is monitored by the Collection’s Curator and Manager.",5/31/2012 16:18:13,"Alaina.Harmon",4/26/2023 11:38:42
74703,,,"KXD0157",219522,,,,,,,,"STRANDING",398,"STRANDING COORDINATOR ",1,"SWFSC",,,"NMFS, Southwest Fisheries Science Center",,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"08/08/2008",2008,8,8,"LEUCADIA, BEACON'S BEACH",,,"San Diego","CALIFORNIA","UNITED STATES OF AMERICA",,,,,,,1,"North Pacific","F","Field determination: gonads were examined; carcass was examined and dissected.",9/29/2008 0:00:00,,,5/31/2012 16:18:30,"dan.prosperi",6/8/2022 7:21:53
74706,,"HI-LONGLINE","LL2789-070115",219524,,,,,,,,"BYCATCH",530,"JAMIE MARCHETTI",456,"NMFS, PACIFIC ISLANDS REGIONAL OFFICE, OBSERVER PROGRAM",,,"Pacific Islands Regional Office Observer Program",,"SJC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","No external permission needed, but donator requests notification when used.","03/28/2008",2008,3,28,"NORTH OF HAWAIIAN ISLANDS",,,,"HAWAII","UNITED STATES OF AMERICA",30.166666,1,"Minute",-164.866666,1,"Minute",1,"North Pacific","U",,9/29/2008 0:00:00,,"SPECIES CONFIRMED MACMATCH 98%.  No use restrictions, but would like to be notified of use and purpose - sample use is monitored by the Collection’s Curator and Manager.",5/31/2012 16:18:30,"Alaina.Harmon",4/26/2023 11:38:43
76436,,,"SBMNH2008-06",220692,,,,,,,,"STRANDING",350,"Michelle Berman",10,"Santa Barbara Museum of Natural History",,,"YES, AND NOTIFY OF USE",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"03/30/2008",2008,3,30,"PT. MUGU",,,"Ventura","CALIFORNIA","UNITED STATES OF AMERICA",34.1,1,"Minute",-119.1,1,"Minute",1,"North Pacific","F","Field determination: external exam only; live animal or carcass was examined but not dissected.",12/5/2008 0:00:00,,"Sample use not restricted, but would like to be acknowledeged.",5/31/2012 16:18:59,"dan.prosperi",6/23/2022 14:04:57
76971,,,"MAC081130.04",220967,,"2008-ORCAWALE-MACII",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"11/30/2008",2008,11,30,"WEST COAST",,,,,"UNITED STATES OF AMERICA",32.966666,1,"Minute",-118.016666,1,"Minute",1,"North Pacific","U",,12/15/2008 0:00:00,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 16:19:08,"Alaina.Harmon",4/30/2024 15:09:17
77617,,,"SWC-Gg-08122B",221050,,,,,,,,"STRANDING",371,"Eric Otjen",192,"Sea World - San Diego",,,,,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"10/18/2008",2008,10,18,"LA JOLLA, 1/4 MI OFFSHORE WIND",,,"San Diego","CALIFORNIA","UNITED STATES OF AMERICA",32.833333,1,"Minute",-117.283333,1,"Minute",1,"North Pacific","M","Field determination: gonads were examined; carcass was examined and dissected.",2/13/2009 0:00:00,,"O=KIDNEY",5/31/2012 16:19:18,"Alaina.Harmon",11/20/2023 14:31:15
78761,,"HI-LONGLINE","LL3018",221889,,,,,,,,"BYCATCH",530,"JAMIE MARCHETTI",456,"NMFS, PACIFIC ISLANDS REGIONAL OFFICE, OBSERVER PROGRAM",,,"Pacific Islands Regional Office Observer Program",,"SJC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","No external permission needed, but donator requests notification when used.","11/10/2008",2008,11,10,"NORTH OF THE ISLANDS",,,,"HAWAII","UNITED STATES OF AMERICA",38.033333,1,"Minute",-146.366666,1,"Minute",1,"North Pacific","U",,6/30/2009 0:00:00,,"No use restrictions, but would like to be notified of use and purpose - sample use is monitored by the Collection’s Curator and Manager.",5/31/2012 16:19:36,"Alaina.Harmon",4/26/2023 11:38:36
79772,,,"CRC20090722-02",222085,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","07/22/2009",2009,7,22,"Dana Point-Long Beach-Catalina-SCI",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.566666,1,"Minute",-117.866666,1,"Minute",1,"North Pacific","U",,7/30/2009 0:00:00,,"TODD CHANDLER:510-414-3138",5/31/2012 16:19:55,"dan.prosperi",6/8/2022 7:21:53
79774,,,"CRC20090725-01",222087,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","07/25/2009",2009,7,25,,,"San Clemente Island",,"CALIFORNIA","UNITED STATES OF AMERICA",32.916666,1,"Minute",-118.933333,1,"Minute",1,"North Pacific","U",,7/30/2009 0:00:00,,"TODD CHANDLER:510-414-3138",5/31/2012 16:19:55,"dan.prosperi",6/8/2022 7:21:53
79779,,,"CRC20090726-04",222092,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","07/26/2009",2009,7,26,"DANA POINT",,"San Clemente Island",,"CALIFORNIA","UNITED STATES OF AMERICA",32.316666,1,"Minute",-118.05,1,"Minute",1,"North Pacific","U",,7/30/2009 0:00:00,,"Tiny piece of conective tissue on barb..  TODD CHANDLER:510-414-3138",5/31/2012 16:19:55,"dan.prosperi",6/8/2022 7:21:53
79937,,"CAGN","CYM0082",222250,,,,,,,,"BYCATCH",385,"Kerri Danil",459,"NMFS, SWR, OBSERVER PROGRAM",,,"NMFS, SOUTHWEST REGION FISHERY OBSERVER PROGRAM and SOUTHWEST FISHERIES SCIENCE CENTER",,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"10/18/2008",2008,10,18,"OFFSHORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",34.7,1,"Minute",-121.05,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",8/4/2009 0:00:00,,"98% MATCH IN MACMATCH",5/31/2012 16:19:58,"dan.prosperi",6/17/2022 15:50:07
79953,,,"GCAMPBELL090723.01",222266,,,,,,,,"BIOPSY (PROJECTILE)",394,"Collection Manager - SWFSC ",,,"Greg Campbell",,,,"NMK",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"07/23/2009",2009,7,23,,,"San Clemente Island",,"CALIFORNIA","UNITED STATES OF AMERICA",33.066666,1,"Minute",-118.55,1,"Minute",1,"North Pacific","U",,8/5/2009 0:00:00,,"Greg Campbell (SCRIPPS INSTITUTION OF OCEANOGRAPHY, SCRIPPS WHALE ACOUSTIC LAB, 8635 Discovery Way, La Jolla, CA 92093, gscampbell@ucsd.edu) was the original collector and contact. Following his death, use restrictions removed April 2021 per Eric Archer.",5/31/2012 16:19:59,"dan.prosperi",6/24/2022 9:01:16
87478,,,"GGRI090819",222430,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"RLP",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"08/19/2009",2009,8,19,"NW off Santa Catalina Island",,"Santa Catalina Island",,"CALIFORNIA","UNITED STATES OF AMERICA",,,,,,,1,"North Pacific","U",,9/14/2009 0:00:00,,"Sample collected by John Calambokidis and handed to SWFSC, changed to not use restricted per Pitman retirement.  TODD CHANDLER:510-414-3138",5/31/2012 16:22:01,"dan.prosperi",6/8/2022 7:21:53
87480,,,"GGRI090821",222432,,,,,,,,"BIOPSY (PROJECTILE)",670,"ROBERT PITMAN",1,"SWFSC",,,"Y",,"RLP",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"08/21/2009",2009,8,21,"NW off Santa Catalina Island",,"Santa Catalina Island",,"CALIFORNIA","UNITED STATES OF AMERICA",33.166666,1,"Minute",-118.716666,1,"Minute",1,"North Pacific","U",,9/14/2009 0:00:00,,"changed to not use restricted per Pitman retirement.  Pitman retains permission for Orcas, contact N. Kellar for all other species",5/31/2012 16:22:01,"dan.prosperi",6/10/2022 15:06:32
87483,,,"GGRI090823",222435,,,,,,,,"BIOPSY (PROJECTILE)",670,"ROBERT PITMAN",1,"SWFSC",,,"Y",,"RLP",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"08/23/2009",2009,8,23,"NW off Santa Catalina Island",,"Santa Catalina Island",,"CALIFORNIA","UNITED STATES OF AMERICA",33.483333,1,"Minute",-119.483333,1,"Minute",1,"North Pacific","U",,9/14/2009 0:00:00,,"changed to not use restricted per Pitman retirement.  Pitman retains permission for Orcas, contact N. Kellar for all other species",5/31/2012 16:22:01,"dan.prosperi",6/10/2022 15:06:32
88952,,,"CRC20091123-04",223089,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","11/23/2009",2009,11,23,"Marina del Rey",,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.816666,1,"Minute",-118.566666,1,"Minute",1,"North Pacific","U",,12/2/2009 0:00:00,,"TODD CHANDLER:510-414-3138",5/31/2012 16:22:25,"dan.prosperi",6/8/2022 7:21:53
88975,,,"CRC20091111-01",223096,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","11/11/2009",2009,11,11,"Oxnard",,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.733333,1,"Minute",-119.7,1,"Minute",1,"North Pacific","U",,11/18/2009 0:00:00,,"TODD CHANDLER:510-414-3138",5/31/2012 16:22:26,"dan.prosperi",6/8/2022 7:21:53
92270,,,"RWB34",224893,,,,,,,,"UNKNOWN",,,,,,,,,"WFP",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"02/13/1976",1976,2,13,"ATLANTIC OCEAN",,,,,,-4.05,1,"Minute",-90.266666,1,"Minute",4,"South Pacific","F","Field determination: external exam only; live animal or carcass was examined but not dissected.",4/6/2010 0:00:00,,"Cartilage from skull.  Source was recorded as ""UNKNOWN-NO DATA""",5/31/2012 16:23:23,"dan.prosperi",6/7/2022 14:59:41
93900,,"HI-LONGLINE","LL3548",225722,,,,,,,,"BYCATCH",530,"JAMIE MARCHETTI",456,"NMFS, PACIFIC ISLANDS REGIONAL OFFICE, OBSERVER PROGRAM",,,"Pacific Islands Regional Office Observer Program",,"SJC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","No external permission needed, but donator requests notification when used.","04/13/2010",2010,4,13,"NORTH EASTERN PACIFIC OCEAN",,,,,,31.4,1,"Minute",-142.2,1,"Minute",1,"North Pacific","U",,6/14/2010 0:00:00,,"No use restrictions, but would like to be notified of use and purpose - sample use is monitored by the Collection’s Curator and Manager.",5/31/2012 16:23:52,"Alaina.Harmon",4/26/2023 11:38:40
94413,,,"GCAMPBELL100620.01",225770,,,,,,,,"BIOPSY (PROJECTILE)",394,"Collection Manager - SWFSC ",,,"Greg Campbell",,,,"NMK",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"06/20/2010",2010,6,20,,,"San Clemente Island",,"CALIFORNIA","UNITED STATES OF AMERICA",32.916666,1,"Minute",-118.433333,1,"Minute",1,"North Pacific","U",,7/14/2010 0:00:00,,"Biopsier: Amanda Debich.    Greg Campbell (SCRIPPS INSTITUTION OF OCEANOGRAPHY, SCRIPPS WHALE ACOUSTIC LAB, 8635 Discovery Way, La Jolla, CA 92093, gscampbell@ucsd.edu) was the original collector and contact. Following his death, use restrictions removed April 2021 per Eric Archer.",5/31/2012 16:24:00,"dan.prosperi",6/24/2022 9:01:16
94471,,,"SMI-1",225828,,,,,,,,"STRANDING",350,"Michelle Berman",10,"Santa Barbara Museum of Natural History",,,"YES, AND NOTIFY OF USE",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"04/19/2010",2010,4,19,,,"San Miguel Island","Santa Barbara","CALIFORNIA","UNITED STATES OF AMERICA",,,,,,,1,"North Pacific","U","Unknowable (no field data available; molecular determination failed).",7/20/2010 0:00:00,,"98% match in GenBank, KMR.  Sample use not restricted, but would like to be acknowledeged.",5/31/2012 16:24:01,"dan.prosperi",6/23/2022 14:04:57
94472,,,"SMI-2",225829,,,,,,,,"STRANDING",350,"Michelle Berman",10,"Santa Barbara Museum of Natural History",,,"YES, AND NOTIFY OF USE",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"04/22/2010",2010,4,22,,,"San Miguel Island","Santa Barbara","CALIFORNIA","UNITED STATES OF AMERICA",,,,,,,1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",7/20/2010 0:00:00,,"98% match in Genbank.  Sample use not restricted, but would like to be acknowledeged.",5/31/2012 16:24:01,"dan.prosperi",6/23/2022 14:04:57
94804,,,"CRC20100624-01",225901,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","06/24/2010",2010,6,24,"SoCAL offshore",,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.083333,1,"Minute",-118.65,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",8/18/2010 0:00:00,,"TODD CHANDLER:510-414-3138",5/31/2012 16:24:06,"dan.prosperi",6/8/2022 7:21:53
101142,,,"CRC20100906-PHY-02",226177,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","09/06/2010",2010,9,6,,,"Channel Islands",,"CALIFORNIA","UNITED STATES OF AMERICA",34.133333,1,"Minute",-120.133333,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",10/13/2010 0:00:00,,"photo D20:148.  TODD CHANDLER:510-414-3138",5/31/2012 16:25:52,"dan.prosperi",6/8/2022 7:21:53
101143,,,"CRC20100906-PHY-03",226178,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","09/06/2010",2010,9,6,,,"Channel Islands",,"CALIFORNIA","UNITED STATES OF AMERICA",34.133333,1,"Minute",-120.133333,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",10/13/2010 0:00:00,,"D20:169.  TODD CHANDLER:510-414-3138",5/31/2012 16:25:52,"dan.prosperi",6/8/2022 7:21:53
